Timestamp,Socket Connection Test,HTTP Connection Test,Network Type,Mobile Data Network Type,SIM State,Service State,Detailed State,Is Connected,Is Roaming,Is Available,Is Failover,Data Activity,Data State,Reason,Extra Info,WiFi SSID,WiFi BSSID,WiFi Frequency,WiFi Channel,WiFi Signal Strength (0–4),WiFi Signal Strength (RSSI),SIM Operator,SIM MCC,SIM MNC,Network Operator,Network MCC,Network MNC,Is Network Metered,Device Latitude,Device Longitude,Device Position Accuracy (m),Device Speed (m/s),Cell Signal Strength (0–4),Cell Signal Strength (dBm),ASU Level,CDMA Cell Base Station Id,CDMA Cell Latitude,CDMA Cell Longitude,CDMA Cell Network Id,CDMA Cell System Id,GSM Full Cell Id,GSM RNC,GSM Short Cell Id,GSM Cell LAC,GSM Cell PSC,LTE Cell Id,LTE Cell RF Channel,LTE Physical Cell Id,LTE Cell Tracking Area Code,Network Interface,IPv4 Address,IPv6 Address,Battery Level,Download Speed (Mbps),Upload Speed (Mbps)
2018-12-04 08:25:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 08:20:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 08:15:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 08:10:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-62,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 08:05:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 08:00:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 07:55:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 07:50:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 07:45:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 07:40:47,SLOW,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-62,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 07:35:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 07:30:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 07:25:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 07:20:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 07:15:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 07:10:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 07:05:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 07:00:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 06:55:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 06:50:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 06:45:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 06:40:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 06:35:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 06:30:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 06:25:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 06:20:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 06:15:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 06:10:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 06:05:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-63,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 06:00:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 05:55:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 05:50:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 05:45:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 05:40:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 05:35:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 05:30:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 05:25:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 05:20:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 05:15:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 05:10:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 05:05:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 05:00:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 04:55:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 04:50:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 04:45:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 04:40:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 04:35:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 04:30:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 04:25:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 04:20:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 04:15:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
2018-12-04 04:10:47,PASS,PASS,WIFI,UNKNOWN,ABSENT,,CONNECTED,1,0,1,0,NONE,DISCONNECTED,,"""udcibiogas""","""udcibiogas""",68:72:51:24:3d:b6,2447,8,3,-64,,,,,,,0,,,,,0,,0,,,,,,15903,,15903,60445,,,,,,wlan0,192.168.10.227,fe80::f6f5:24ff:fefd:2027%wlan0,100,Disabled,Disabled
